"Order"	"PID"	"Parcel.ID"	"MS.SubClass"	"MS.Zoning"	"Lot.Frontage"	"Lot.Area"	"Street"	"Alley"	"Lot.Shape"	"Land.Contour"	"Utilities"	"Lot.Config"	"Land.Slope"	"Neighborhood"	"Condition.1"	"Condition.2"	"Bldg.Type"	"House.Style"	"Overall.Qual"	"Overall.Cond"	"Year.Built"	"Year.Remod.Add"	"Roof.Style"	"Roof.Matl"	"Exterior.1st"	"Exterior.2nd"	"Mas.Vnr.Type"	"Mas.Vnr.Area"	"Exter.Qual"	"Exter.Cond"	"Foundation"	"Bsmt.Qual"	"Bsmt.Cond"	"Bsmt.Exposure"	"BsmtFin.Type.1"	"BsmtFin.SF.1"	"BsmtFin.Type.2"	"BsmtFin.SF.2"	"Bsmt.Unf.SF"	"Total.Bsmt.SF"	"Heating"	"Heating.QC"	"Central.Air"	"Electrical"	"X1st.Flr.SF"	"X2nd.Flr.SF"	"Low.Qual.Fin.SF"	"Gr.Liv.Area"	"Bsmt.Full.Bath"	"Bsmt.Half.Bath"	"Full.Bath"	"Half.Bath"	"Bedroom.AbvGr"	"Kitchen.AbvGr"	"Kitchen.Qual"	"TotRms.AbvGrd"	"Functional"	"Fireplaces"	"Fireplace.Qu"	"Garage.Type"	"Garage.Yr.Blt"	"Garage.Finish"	"Garage.Cars"	"Garage.Area"	"Garage.Qual"	"Garage.Cond"	"Paved.Drive"	"Wood.Deck.SF"	"Open.Porch.SF"	"Enclosed.Porch"	"X3Ssn.Porch"	"Screen.Porch"	"Pool.Area"	"Pool.QC"	"Fence"	"Misc.Feature"	"Misc.Val"	"Mo.Sold"	"Yr.Sold"	"Sale.Type"	"Sale.Condition"	"SalePrice"
1082	528228405	528228405	120	"RM"	NA	3940	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Blmngtn"	"Norm"	"Norm"	"TwnhsE"	"1Story"	7	5	2004	2004	"Hip"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	24	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	1087	"Unf"	0	306	1393	"GasA"	"Ex"	"Y"	"SBrkr"	1576	0	0	1576	1	0	2	0	2	1	"Gd"	7	"Typ"	1	"TA"	"Attchd"	2004	"RFn"	3	668	"TA"	"TA"	"Y"	143	20	0	0	0	0	NA	NA	NA	0	5	2008	"WD "	"Normal"	219990
2346	527327080	527327080	60	"RL"	NA	18800	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"FR2"	"Gtl"	"NWAmes"	"Norm"	"Norm"	"1Fam"	"2Story"	6	5	1976	1976	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"BrkFace"	120	"TA"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"GLQ"	712	"Unf"	0	84	796	"GasA"	"TA"	"Y"	"SBrkr"	790	784	0	1574	1	0	2	1	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1976	"Fin"	2	566	"TA"	"TA"	"Y"	306	111	0	0	0	0	NA	NA	NA	0	7	2006	"WD "	"Normal"	190000
1241	535176100	535176100	20	"RL"	90	13200	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Feedr"	"Norm"	"1Fam"	"1Story"	6	6	1958	1958	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"BrkFace"	187	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"LwQ"	958	"Unf"	0	437	1395	"GasA"	"Ex"	"Y"	"SBrkr"	1570	0	0	1570	1	0	1	0	3	1	"TA"	5	"Typ"	1	"TA"	"Attchd"	1958	"RFn"	2	441	"TA"	"TA"	"Y"	490	0	0	0	0	0	NA	NA	NA	0	5	2008	"WD "	"Normal"	166800
920	909275080	909275080	50	"RL"	60	13680	"Pave"	NA	"Reg"	"HLS"	"AllPub"	"Inside"	"Mod"	"Crawfor"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	5	6	1940	1950	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	728	"Unf"	0	112	840	"GasA"	"Ex"	"Y"	"SBrkr"	840	727	0	1567	1	0	1	1	2	1	"TA"	6	"Min2"	2	"TA"	"Detchd"	1961	"Unf"	2	440	"TA"	"TA"	"Y"	0	21	150	0	0	0	NA	"GdPrv"	NA	0	2	2009	"WD "	"Normal"	205000
2429	528228575	528228575	120	"RL"	53	3982	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Blmngtn"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	2006	2006	"Hip"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"Gd"	"Av"	"GLQ"	1154	"Unf"	0	366	1520	"GasA"	"Ex"	"Y"	"SBrkr"	1567	0	0	1567	1	0	2	0	1	1	"Ex"	7	"Typ"	1	"Gd"	"Attchd"	2006	"Fin"	3	648	"TA"	"TA"	"Y"	312	0	0	0	0	0	NA	NA	NA	0	10	2006	"New"	"Partial"	264561
2653	902204120	902204120	50	"RM"	50	6000	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	5	7	1924	1950	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"BrkFace"	145	"TA"	"Gd"	"PConc"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	816	816	"GasA"	"Ex"	"Y"	"SBrkr"	816	750	0	1566	0	0	1	1	5	1	"Gd"	7	"Typ"	0	NA	"Detchd"	1976	"Unf"	2	450	"TA"	"TA"	"Y"	24	0	296	0	0	0	NA	"MnPrv"	NA	0	8	2006	"WD "	"Normal"	139000
2421	528228325	528228325	120	"RL"	NA	3196	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Blmngtn"	"Norm"	"Norm"	"TwnhsE"	"1Story"	7	5	2003	2004	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	18	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"Unf"	0	"Unf"	0	1374	1374	"GasA"	"Ex"	"Y"	"SBrkr"	1557	0	0	1557	0	0	2	0	2	1	"Gd"	7	"Typ"	1	"TA"	"Attchd"	2003	"Fin"	2	420	"TA"	"TA"	"Y"	143	20	0	0	0	0	NA	NA	NA	0	10	2006	"WD "	"Normal"	234000
1544	909451150	909451150	160	"RM"	24	1950	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Blueste"	"Norm"	"Norm"	"Twnhs"	"2Story"	6	6	1980	1980	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"Gd"	"CBlock"	"Gd"	"TA"	"No"	"LwQ"	81	"GLQ"	612	23	716	"GasA"	"TA"	"Y"	"SBrkr"	716	840	0	1556	1	0	2	1	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1980	"Fin"	2	452	"TA"	"TA"	"Y"	161	0	0	0	0	0	NA	"GdPrv"	NA	0	7	2008	"COD"	"Normal"	151000
2465	528480100	528480100	60	"FV"	65	8125	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"2Story"	7	5	2005	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	756	756	"GasA"	"Ex"	"Y"	"SBrkr"	756	797	0	1553	0	0	2	1	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	2005	"RFn"	2	615	"TA"	"TA"	"Y"	0	45	0	0	0	0	NA	NA	NA	0	3	2006	"New"	"Partial"	186500
527	528480130	528480130	60	"FV"	65	8125	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"2Story"	7	5	2006	2007	"Gable"	"CompShg"	"CemntBd"	"CmentBd"	"Stone"	100	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	812	"Unf"	0	280	1092	"GasA"	"Ex"	"Y"	"SBrkr"	1112	438	0	1550	1	0	2	0	2	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2007	"Fin"	2	438	"TA"	"TA"	"Y"	0	168	0	0	0	0	NA	NA	NA	0	10	2009	"WD "	"Normal"	241000
69	528458070	528458070	60	"FV"	72	8640	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"2Story"	7	5	2009	2009	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"GLQ"	24	"Unf"	0	732	756	"GasA"	"Ex"	"Y"	"SBrkr"	764	783	0	1547	0	0	2	1	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2009	"Unf"	2	614	"TA"	"TA"	"Y"	169	45	0	0	0	0	NA	NA	NA	0	6	2010	"Con"	"Normal"	215200
1315	902306120	902306120	70	"RM"	60	6000	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"2Story"	5	9	1905	2005	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"Gd"	"TA"	"BrkTil"	"Fa"	"TA"	"No"	"Unf"	0	"Unf"	0	572	572	"GasA"	"Ex"	"Y"	"SBrkr"	884	656	0	1540	0	0	1	1	3	1	"Gd"	7	"Typ"	0	NA	NA	NA	NA	0	0	NA	NA	"N"	240	77	0	0	0	0	NA	NA	NA	0	2	2008	"WD "	"Normal"	129400
1286	902102060	902102060	70	"RM"	60	10440	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"2Story"	5	8	1904	2002	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"PConc"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	650	650	"GasA"	"Gd"	"Y"	"SBrkr"	958	581	0	1539	0	0	2	0	3	1	"Gd"	8	"Typ"	1	"Po"	"Detchd"	1983	"Unf"	2	686	"Gd"	"TA"	"P"	70	78	68	0	0	0	NA	NA	NA	0	6	2008	"WD "	"Normal"	157500
1788	528439040	528439040	20	"RL"	74	8847	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2005	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	148	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"GLQ"	769	"Unf"	0	769	1538	"GasA"	"Ex"	"Y"	"SBrkr"	1538	0	0	1538	1	0	2	0	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2005	"RFn"	2	484	"TA"	"TA"	"Y"	146	40	0	0	0	0	NA	NA	NA	0	12	2007	"WD "	"Normal"	260000
811	906226100	906226100	90	"RL"	64	7018	"Pave"	NA	"Reg"	"Bnk"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"Duplex"	"1Story"	5	5	1979	1979	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"TA"	"TA"	"Slab"	NA	NA	NA	NA	0	NA	0	0	0	"GasA"	"TA"	"Y"	"SBrkr"	1535	0	0	1535	0	0	2	0	4	2	"TA"	8	"Typ"	0	NA	"Attchd"	1979	"Unf"	2	400	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	"GdPrv"	NA	0	6	2009	"WD "	"Alloca"	118858
1401	905352070	905352070	20	"RL"	82	20270	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"ClearCr"	"Norm"	"Norm"	"1Fam"	"1Story"	7	6	1979	1979	"Gable"	"CompShg"	"Plywood"	"Plywood"	"None"	0	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"Gd"	"GLQ"	599	"Unf"	0	925	1524	"GasA"	"TA"	"Y"	"SBrkr"	1524	0	0	1524	1	0	2	0	3	1	"TA"	7	"Typ"	2	"Gd"	"Attchd"	1979	"Fin"	2	478	"TA"	"TA"	"Y"	140	0	0	0	0	0	NA	NA	NA	0	4	2008	"WD "	"Normal"	245000
1915	535106180	535106180	50	"RL"	78	11344	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Feedr"	"Norm"	"1Fam"	"1.5Fin"	5	5	1958	1958	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"BrkFace"	180	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"BLQ"	460	"Unf"	0	414	874	"GasW"	"TA"	"Y"	"FuseA"	874	650	0	1524	0	0	1	1	3	1	"TA"	7	"Typ"	0	NA	"Attchd"	1958	"Unf"	1	315	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	"GdWo"	NA	0	7	2007	"WD "	"Normal"	144000
1029	527358120	527358120	20	"RL"	104	11361	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NWAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	6	5	1976	1976	"Gable"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	160	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"No"	"ALQ"	644	"Unf"	0	549	1193	"GasA"	"TA"	"Y"	"SBrkr"	1523	0	0	1523	0	1	2	0	3	1	"TA"	7	"Typ"	1	"TA"	"Attchd"	1976	"Fin"	2	478	"TA"	"TA"	"Y"	0	0	0	0	189	0	NA	"MnPrv"	NA	0	5	2008	"COD"	"Abnorml"	180000
2853	909250210	909250210	50	"RL"	60	6000	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SWISU"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	5	5	1926	1950	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"Fa"	"BrkTil"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	1008	1008	"GasA"	"Ex"	"Y"	"SBrkr"	1008	0	514	1522	0	0	2	0	4	1	"TA"	7	"Typ"	0	NA	NA	NA	NA	0	0	NA	NA	"P"	0	0	138	0	0	0	NA	NA	NA	0	6	2006	"WD "	"Normal"	102000
815	906226140	906226140	90	"RL"	64	7007	"Pave"	NA	"Reg"	"Bnk"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"Duplex"	"1Story"	5	5	1979	1979	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"TA"	"TA"	"Slab"	NA	NA	NA	NA	0	NA	0	0	0	"GasA"	"TA"	"Y"	"SBrkr"	1513	0	0	1513	0	0	2	0	4	2	"TA"	8	"Typ"	0	NA	"Attchd"	1979	"Unf"	2	400	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Alloca"	113722
870	907275010	907275010	20	"RL"	90	15750	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"FR3"	"Gtl"	"CollgCr"	"Feedr"	"Norm"	"1Fam"	"1Story"	8	5	1999	2000	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	260	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	1246	"Unf"	0	216	1462	"GasA"	"Ex"	"Y"	"SBrkr"	1513	0	0	1513	1	0	2	0	2	1	"Gd"	5	"Typ"	1	"TA"	"Attchd"	1999	"Fin"	2	521	"TA"	"TA"	"Y"	135	34	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Normal"	220000
2432	528235050	528235050	60	"RL"	NA	7861	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"2Story"	6	5	2002	2003	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	457	"Unf"	0	326	783	"GasA"	"Ex"	"Y"	"SBrkr"	807	702	0	1509	1	0	2	1	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2002	"Fin"	2	393	"TA"	"TA"	"Y"	100	75	0	0	0	0	NA	NA	NA	0	6	2006	"WD "	"Normal"	183200
242	905453080	905453080	20	"RL"	44	17485	"Pave"	NA	"IR2"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Edwards"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2009	2010	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	96	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	1346	"Unf"	0	162	1508	"GasA"	"Ex"	"Y"	"SBrkr"	1508	0	0	1508	1	0	1	0	1	1	"Gd"	5	"Typ"	2	"TA"	"Attchd"	2009	"RFn"	2	572	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	1	2010	"Con"	"Partial"	308030
1790	528439080	528439080	20	"RL"	70	8251	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2005	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	143	"Gd"	"TA"	"PConc"	"Gd"	"Gd"	"Av"	"GLQ"	778	"Unf"	0	716	1494	"GasA"	"Ex"	"Y"	"SBrkr"	1506	0	0	1506	1	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2005	"RFn"	2	672	"TA"	"TA"	"Y"	192	35	0	0	0	0	NA	NA	NA	0	4	2007	"WD "	"Normal"	249000
871	907275090	907275090	20	"RL"	73	11883	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	1996	1996	"Hip"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	196	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	690	"Unf"	0	814	1504	"GasA"	"Ex"	"Y"	"SBrkr"	1504	0	0	1504	1	0	2	0	3	1	"Gd"	6	"Typ"	1	"TA"	"Attchd"	1996	"Fin"	2	478	"TA"	"TA"	"Y"	115	66	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Normal"	203000
2460	528445010	528445010	20	"RL"	85	10936	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"Somerst"	"Feedr"	"Norm"	"1Fam"	"1Story"	8	5	2006	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	60	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1504	1504	"GasA"	"Ex"	"Y"	"SBrkr"	1504	0	0	1504	0	0	2	0	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2006	"Fin"	2	510	"TA"	"TA"	"Y"	144	0	0	0	0	0	NA	NA	NA	0	9	2006	"New"	"Partial"	199000
921	909276110	909276110	70	"RL"	NA	7500	"Pave"	NA	"IR1"	"Bnk"	"AllPub"	"Inside"	"Gtl"	"Crawfor"	"Norm"	"Norm"	"1Fam"	"2Story"	6	7	1942	1950	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"BLQ"	547	"Unf"	0	224	771	"GasA"	"Fa"	"Y"	"SBrkr"	753	741	0	1494	0	0	1	0	3	1	"Gd"	7	"Typ"	2	"Gd"	"Attchd"	1942	"Unf"	1	213	"TA"	"TA"	"P"	0	0	0	0	224	0	NA	NA	NA	0	11	2009	"WD "	"Normal"	177500
1441	907192130	907192130	20	"RL"	88	12803	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2002	2002	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	99	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"GLQ"	922	"Unf"	0	572	1494	"GasA"	"Ex"	"Y"	"SBrkr"	1494	0	0	1494	1	0	2	0	3	1	"Gd"	6	"Typ"	1	"TA"	"Attchd"	2002	"RFn"	2	530	"TA"	"TA"	"Y"	192	36	0	0	0	0	NA	NA	NA	0	9	2008	"WD "	"Normal"	221000
466	528220040	528220040	60	"RL"	57	8918	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"2Story"	6	5	2005	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"Unf"	0	"Unf"	0	745	745	"GasA"	"Ex"	"Y"	"SBrkr"	745	745	0	1490	0	0	2	1	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2005	"Fin"	2	392	"TA"	"TA"	"Y"	36	20	0	0	0	0	NA	NA	NA	0	7	2009	"WD "	"Normal"	167800
481	528250020	528250020	60	"RL"	NA	8965	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"2Story"	7	5	2003	2003	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	652	"Unf"	0	130	782	"GasA"	"Ex"	"Y"	"SBrkr"	806	683	0	1489	1	0	2	1	3	1	"Gd"	8	"Typ"	1	"Gd"	"Attchd"	2003	"Fin"	2	400	"TA"	"TA"	"Y"	0	75	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Normal"	192000
2463	528477030	528477030	20	"FV"	81	11216	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2006	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"Gd"	"No"	"Unf"	0	"Unf"	0	1489	1489	"GasA"	"Ex"	"Y"	"SBrkr"	1489	0	0	1489	0	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2006	"RFn"	2	776	"TA"	"TA"	"Y"	0	140	0	0	0	0	NA	NA	NA	0	6	2006	"New"	"Partial"	232600
94	533205060	533205060	120	"FV"	25	4835	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"Somerst"	"Norm"	"Norm"	"TwnhsE"	"1Story"	7	5	2004	2005	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"Gd"	"TA"	"PConc"	"Ex"	"TA"	"Av"	"GLQ"	1298	"Unf"	0	190	1488	"GasA"	"Ex"	"Y"	"SBrkr"	1488	0	0	1488	1	0	2	0	2	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2004	"Fin"	2	506	"TA"	"TA"	"Y"	168	50	0	0	0	0	NA	NA	NA	0	3	2010	"WD "	"Normal"	260000
1016	527276040	527276040	20	"RL"	NA	47280	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"1Story"	6	5	1950	1950	"Hip"	"CompShg"	"AsbShng"	"AsbShng"	"BrkFace"	44	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	1488	1488	"GasA"	"Gd"	"Y"	"SBrkr"	1488	0	0	1488	0	0	2	1	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1950	"RFn"	2	738	"TA"	"TA"	"Y"	0	0	180	0	0	0	NA	NA	NA	0	7	2008	"WD "	"Family"	133000
272	907410080	907410080	20	"RL"	70	8400	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2004	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	109	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"GLQ"	712	"Unf"	0	761	1473	"GasA"	"Ex"	"Y"	"SBrkr"	1484	0	0	1484	1	0	2	0	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2004	"RFn"	2	606	"TA"	"TA"	"Y"	0	35	0	144	0	0	NA	NA	NA	0	5	2010	"WD "	"Normal"	213000
2044	903484080	903484080	50	"RM"	60	10320	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"IDOTRR"	"Artery"	"Norm"	"1Fam"	"1.5Fin"	4	1	1910	1950	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"Fa"	"Fa"	"CBlock"	"TA"	"Fa"	"No"	"Unf"	0	"Unf"	0	771	771	"GasA"	"Fa"	"Y"	"SBrkr"	866	504	114	1484	0	0	2	0	3	1	"TA"	6	"Sal"	0	NA	"Detchd"	1910	"Unf"	1	264	"TA"	"Fa"	"N"	14	211	0	0	84	0	NA	NA	NA	0	9	2007	"COD"	"Abnorml"	50000
632	535152230	535152230	20	"RL"	70	8400	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	6	3	1957	1957	"Hip"	"CompShg"	"BrkFace"	"BrkFace"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	189	"Rec"	661	628	1478	"GasA"	"Gd"	"Y"	"SBrkr"	1478	0	0	1478	1	0	1	1	3	1	"TA"	6	"Typ"	2	"Gd"	"Attchd"	1957	"RFn"	2	442	"TA"	"TA"	"Y"	114	0	0	0	216	0	NA	NA	NA	0	6	2009	"WD "	"Normal"	156500
1014	527226020	527226020	20	"RL"	NA	31220	"Pave"	NA	"IR1"	"Bnk"	"NoSewr"	"FR2"	"Gtl"	"Gilbert"	"Feedr"	"Norm"	"1Fam"	"1Story"	6	2	1952	1952	"Hip"	"CompShg"	"BrkFace"	"BrkFace"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	1632	1632	"GasA"	"TA"	"Y"	"FuseA"	1474	0	0	1474	0	0	1	0	3	1	"TA"	7	"Min2"	2	"Gd"	"Attchd"	1952	"Unf"	2	495	"TA"	"TA"	"Y"	0	0	144	0	0	0	NA	NA	"Shed"	750	5	2008	"WD "	"Normal"	115000
823	906378110	906378110	20	"RL"	71	9178	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2008	2008	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"Unf"	0	"Unf"	0	1468	1468	"GasA"	"Ex"	"Y"	"SBrkr"	1468	0	0	1468	0	0	2	0	3	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2008	"RFn"	3	904	"TA"	"TA"	"Y"	192	142	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Normal"	239900
